"p01","p02","p03","p04","p05","p06","p07","p08","p09","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","p51","p52","p53","p54","p55","p56","p57","p58","p59","p60","p61","p62","p63","p64","p65","p66","p67","p68","p69","p70","p71","p72","p73","p74","p75","p76","p77","p78","p79","p80","p81","p82","p83","p84","p85","p86","p87","p88","p89","p90","p91","p92","p93","p94","p95","p96","p97","p98","p99","p100","p101","p102","p103","p104","p105","p106","p107","p108","p109","p110","p111","p112","p113","p114","p115","p116","p117","p118","p119","p120","p121","p122","p123","p124","p125","p126","p127","p128","p129","p130","p131","p132","p133","p134","p135","p136","p137","p138","p139","p140","p141","p142","p143","p144","p145","p146","p147","p148","p149","p150","class"
0,0,0,0,30,0,3,0,0,173,0,190,0,214,0,0,0,0,0,0,33,0,0,0,0,0,254,215,0,0,0,115,0,0,0,0,214,28,148,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,144,0,143,0,0,0,0,0,0,0,0,0,0,0,0,254,0,251,0,0,0,254,0,47,0,0,254,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,143,0,0,0,254,0,0,121,150,0,0,0,0,0,0,0,0,218,0,16,32,0,0,0,0,0,0,0,0,0,0,0,143,110,250,0
0,0,0,0,10,0,82,0,0,253,0,254,0,223,0,0,0,0,0,0,81,0,0,0,0,0,173,183,0,0,0,31,0,0,0,0,214,61,81,253,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,204,0,51,0,0,0,0,0,0,0,0,0,0,0,0,212,0,243,0,0,0,252,0,52,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,212,0,0,214,0,0,0,0,0,0,0,0,0,122,0,123,21,0,0,0,0,0,0,0,0,0,0,0,102,50,61,0
0,0,0,0,254,0,0,0,0,21,0,222,0,254,0,0,0,0,0,0,0,0,0,214,206,0,254,11,0,0,0,120,0,0,0,0,219,254,254,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,254,0,0,0,0,0,0,0,0,0,0,64,0,141,0,254,0,34,0,0,197,0,254,0,0,0,0,0,0,9,0,0,130,0,0,0,162,0,0,0,0,0,0,0,0,254,147,0,0,0,180,231,0,0,254,0,0,0,0,0,0,0,0,242,254,0,236,254,0,0,0,0,0,0,0,0,0,0,251,254,3,0
0,0,0,0,251,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,0,16,0,0,253,0,0,0,164,0,0,0,0,253,252,253,253,0,0,0,41,0,0,0,0,0,0,0,0,3,0,252,0,0,0,2,14,255,0,0,253,0,0,253,0,0,0,59,0,0,0,0,0,0,0,192,0,253,0,0,0,189,0,0,0,66,114,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,200,0,0,0,253,0,253,48,0,0,0,0,0,0,0,0,0,253,0,0,253,0,0,0,0,5,0,0,0,0,0,0,253,151,253,1
0,0,0,0,254,0,0,0,204,0,0,0,0,201,31,0,0,0,0,0,0,0,0,34,22,0,0,0,0,0,0,0,0,0,0,0,89,13,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,82,254,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,243,0,176,92,0,254,0,0,0,0,0,0,11,0,0,0,0,0,0,152,0,102,0,0,0,0,0,0,254,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,225,54,39,254,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0
0,0,0,0,13,0,224,0,116,252,0,0,0,0,0,0,0,0,0,0,252,0,0,252,0,0,252,246,0,0,0,0,0,0,4,0,0,0,253,0,0,0,0,0,253,0,0,0,0,25,0,0,0,0,0,139,0,0,7,253,0,0,0,150,0,253,0,0,0,0,241,0,0,0,0,0,0,0,253,0,13,0,252,0,140,139,252,0,0,254,0,228,0,0,0,0,253,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,252,141,0,187,203,0,28,0,0,0,0,53,0,254,0,253,0,0,0,0,0,0,0,0,0,0,0,0,19,253,203,0
0,0,0,0,0,0,191,0,0,252,0,147,0,0,0,0,0,0,0,0,252,0,0,0,0,0,163,199,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,252,0,11,0,0,0,0,0,0,0,0,0,0,0,237,253,0,0,0,253,0,252,0,0,0,0,252,0,0,0,0,0,0,0,202,0,127,0,85,0,252,0,252,0,0,62,0,252,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,193,0,232,0,0,0,7,0,0,252,0,0,0,0,0,0,0,0,0,252,0,253,0,0,0,0,0,0,0,0,0,0,0,0,144,252,252,0
0,0,0,0,252,0,212,0,0,203,0,253,0,252,0,0,0,0,0,0,0,0,0,252,252,0,252,252,0,0,0,253,0,0,0,0,253,252,32,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,11,0,0,0,0,0,0,0,0,232,0,224,116,0,0,253,32,0,0,0,0,0,0,0,206,0,252,0,70,0,252,0,100,0,0,253,0,122,0,0,0,0,0,0,252,0,0,201,0,0,0,233,0,0,0,0,0,0,0,0,252,252,0,0,0,0,219,252,0,253,0,227,0,0,0,0,0,0,252,0,0,218,92,0,0,0,0,0,0,0,0,0,0,253,224,252,0
0,0,0,0,253,0,66,0,133,97,0,0,0,239,0,0,0,0,0,0,0,0,0,186,0,0,252,126,0,0,0,34,0,0,0,0,253,70,21,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,32,0,218,0,253,0,67,0,252,0,0,192,0,97,0,0,0,0,0,0,0,0,0,116,0,0,0,187,0,86,0,0,0,0,0,0,82,0,0,0,0,0,253,59,0,212,0,0,0,0,0,0,0,0,230,95,0,104,21,0,0,0,0,0,0,0,0,0,0,210,110,0,0
0,0,0,0,250,0,0,0,0,0,0,19,0,253,0,0,0,0,0,0,0,0,0,0,16,0,0,189,0,0,0,0,0,0,0,0,253,254,254,45,0,0,0,0,0,0,0,0,0,0,0,0,100,0,253,0,0,0,0,0,182,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,62,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,238,0,0,0,0,54,0,0,0,0,0,0,168,0,0,1
0,0,0,0,0,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,89,0,0,252,0,0,0,0,0,0,0,0,252,0,0,253,0,0,0,212,0,0,0,0,0,0,0,0,194,0,45,0,0,0,236,63,76,0,0,5,0,0,252,0,0,0,0,0,0,0,0,0,0,0,189,0,211,0,0,0,207,0,0,0,47,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,24,231,0,0,0,0,0,0,0,0,0,207,0,207,252,0,0,0,0,65,0,0,0,0,0,0,128,0,0,1
0,0,0,0,252,0,146,0,0,234,0,252,0,252,0,0,0,0,0,0,19,0,0,249,0,0,252,253,0,0,0,252,0,0,0,0,253,223,252,0,0,0,0,0,0,0,0,0,253,87,0,0,0,0,0,100,0,0,0,15,0,0,0,0,0,234,0,0,0,141,15,0,0,0,0,0,0,0,195,0,252,0,163,0,252,112,197,0,0,252,0,253,0,0,0,0,32,0,24,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,252,252,0,0,0,252,0,37,76,252,0,13,0,0,0,0,0,0,252,252,107,227,206,0,0,0,0,0,0,0,0,0,0,252,252,252,0
0,0,0,0,0,0,26,0,0,208,0,61,0,0,0,0,0,0,0,0,253,0,0,0,0,0,253,132,0,0,0,14,0,0,0,0,0,0,107,7,0,0,0,0,205,0,0,0,18,0,0,0,0,0,0,0,0,0,152,251,0,0,0,233,0,253,0,0,0,24,251,0,0,0,0,0,0,0,167,0,8,0,200,0,253,0,159,0,0,251,0,134,0,0,0,0,193,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,253,0,0,0,146,0,0,253,111,0,0,0,0,0,0,0,0,253,0,247,0,0,0,0,0,0,0,0,0,0,0,0,1,201,253,0
0,0,0,0,210,0,0,0,0,205,0,235,0,254,0,0,0,0,0,0,39,0,0,0,0,0,248,37,0,0,0,254,0,0,0,0,223,248,254,254,0,0,0,0,0,0,0,0,254,0,0,0,254,0,0,0,0,0,232,0,0,0,0,254,0,0,0,0,0,39,0,0,0,0,0,0,0,0,208,0,254,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,65,0,0,225,254,0,0,0,0,159,0,254,254,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,150,0,0,0,0,0,0,254,0,236,0
0,0,0,0,0,0,156,0,253,252,0,0,0,0,0,0,0,0,0,0,252,0,0,210,0,0,237,236,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,252,0,5,0,247,0,0,0,0,0,0,14,0,0,148,239,0,0,0,0,0,252,0,0,0,254,253,0,0,0,0,0,0,0,232,0,29,0,252,0,84,51,252,0,0,252,0,129,0,0,0,0,252,0,224,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,53,223,0,0,0,252,253,0,252,249,0,0,0,0,0,0,0,0,247,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0
0,0,0,0,65,0,0,0,0,122,0,253,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,252,0,0,0,0,254,118,25,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,141,0,0,0,0,0,252,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0
0,0,0,0,0,0,254,0,254,254,0,0,0,7,147,0,0,0,0,0,247,0,0,146,0,0,254,254,0,0,0,0,0,0,0,0,85,0,37,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,207,0,120,0,0,35,0,183,0,0,0,0,0,0,0,254,0,167,0,249,0,0,0,233,0,0,254,0,250,0,0,0,0,189,0,0,0,0,59,0,0,0,22,0,147,0,0,0,0,0,246,0,228,0,0,0,226,254,0,90,217,0,13,0,0,0,0,0,0,254,3,254,0,0,0,0,0,0,0,0,0,0,0,0,141,254,25,0
0,0,0,0,101,0,107,0,0,107,0,101,0,253,0,0,0,0,0,0,0,0,0,253,0,0,253,175,0,0,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,8,0,253,57,0,101,0,0,0,0,0,0,0,0,0,48,0,253,0,154,0,253,99,253,0,0,253,0,8,0,0,0,0,15,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,217,101,0,0,253,0,253,0,0,0,0,201,0,252,253,93,249,254,0,0,0,0,0,0,0,0,0,0,253,253,151,0
0,0,0,0,216,0,252,0,0,252,0,252,0,214,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,225,0,0,0,0,209,252,26,0,0,0,0,0,0,0,0,0,202,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,178,19,0,0,0,0,0,0,0,0,0,0,209,0,0,0,141,0,0,0,253,196,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,252,0,0,0,0,7,76,0,252,0,0,0,0,0,0,0,0,0,160,0,252,0,0,0,0,252,0,0,0,0,0,0,252,0,253,0
0,0,0,0,0,0,253,0,136,253,0,0,0,251,0,0,0,0,0,0,1,0,0,253,0,0,229,137,0,0,0,0,0,0,114,0,253,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,131,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,71,0,253,0,253,0,65,253,253,0,0,87,0,0,0,0,0,0,253,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,18,93,0,0,0,200,255,0,253,253,0,227,0,0,0,0,240,0,253,253,253,137,106,0,0,0,0,0,0,0,0,0,0,232,157,0,0
0,0,0,0,253,0,0,0,0,0,0,233,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,254,254,252,0,0,0,252,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,41,0,0,50,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,153,0,0,0,82,0,20,0,0,0,0,0,0,0,0,0,0,244,0,0,255,0,0,0,0,142,0,0,0,0,0,0,0,30,253,1
0,0,0,0,254,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,22,0,0,0,0,254,254,217,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,3,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,215,0,231,0,0,0,0,0,0,0,0,0,0,74,0,0,112,0,0,0,0,0,0,0,0,0,0,0,254,0,0,1
0,0,0,0,253,0,0,0,0,241,0,253,0,253,0,0,0,0,0,0,0,0,0,0,0,0,253,79,0,0,0,183,0,0,0,0,253,253,253,147,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,132,0,0,0,0,0,0,0,0,0,50,0,253,0,0,0,189,0,0,0,0,114,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,143,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,205,0,0,0,0,0,0,0,0,0,0,0,253,0,253,0
0,0,0,0,253,0,0,0,0,37,0,253,0,254,0,0,0,0,0,0,0,0,0,0,3,0,248,19,0,0,0,253,0,0,0,0,253,253,253,168,0,0,0,0,0,0,0,0,63,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,1,250,0,0,0,0,0,0,0,0,0,0,0,2,0,227,0,0,0,176,0,0,0,253,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,121,0,0,0,253,0,224,27,40,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,116,0,0,0,0,0,0,253,0,253,0
0,0,0,0,0,0,0,0,0,0,0,128,0,64,0,0,0,0,0,0,64,0,0,191,0,0,255,255,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,64,0,128,0,0,0,0,64,0,0,0,0,0,0,0,255,0,255,0,0,0,255,64,0,0,0,255,0,255,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,255,0,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,191,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0
0,0,0,0,65,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,230,0,253,10,0,0,0,243,0,0,0,0,253,0,244,227,0,0,0,0,0,0,0,0,14,0,0,0,98,0,14,0,0,0,59,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,98,253,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
0,0,89,0,203,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,253,0,0,28,0,0,153,58,0,0,0,253,0,0,0,0,58,0,253,253,0,0,0,0,253,0,253,0,253,179,0,0,0,0,0,0,199,12,253,253,0,0,0,253,0,253,0,0,0,114,238,141,0,0,0,0,0,0,253,0,253,0,254,0,253,0,253,0,0,83,15,194,0,0,0,0,253,0,16,111,0,0,0,0,0,0,0,0,0,0,229,0,0,0,253,253,0,0,0,253,0,10,253,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,71,0,0,0,253,253,253,0
0,0,0,0,211,0,7,0,0,186,0,167,0,253,0,0,0,0,0,0,0,0,0,0,0,0,253,93,0,0,0,53,0,0,0,0,253,253,143,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,253,0,0,0,0,0,0,0,0,253,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,47,0,0,110,0,0,0,0,0,0,0,0,0,0,0,164,3,86,0
0,0,0,0,13,0,253,0,0,253,0,226,0,35,0,0,0,0,0,0,201,0,0,4,0,0,253,253,0,0,0,137,0,0,0,0,118,10,208,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40,122,0,0,0,133,0,191,0,0,130,0,158,0,0,0,0,0,0,0,253,0,221,0,128,0,253,0,73,0,0,253,0,253,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,254,0,253,0,0,0,253,0,0,250,253,0,0,0,0,0,0,0,0,253,49,30,0,0,0,0,0,0,0,0,0,0,0,0,201,253,253,0
0,0,0,0,182,0,253,0,0,253,0,253,0,252,0,0,0,0,0,0,93,0,0,32,0,0,162,201,0,0,0,0,0,0,0,0,247,247,253,29,0,0,0,0,17,0,0,0,59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,13,0,0,1,30,0,0,0,0,0,0,0,0,249,0,245,0,0,0,204,0,0,0,0,253,0,253,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,254,0,253,0,0,0,253,0,0,31,253,0,15,0,0,0,0,0,0,188,0,0,96,0,0,0,0,0,0,0,0,0,0,0,84,170,253,0
0,0,0,0,231,0,0,0,0,0,0,191,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,252,148,252,253,0,0,0,99,0,0,0,0,0,215,0,0,222,0,0,0,0,0,0,0,0,0,0,252,0,217,253,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,171,0,252,11,94,232,212,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,252,0,0,0,252,0,0,94,0,0,0,0,0,0,0,0,0,252,0,21,252,0,0,0,0,252,0,0,0,0,0,0,108,253,252,1
0,0,0,0,253,0,253,0,0,253,0,242,0,253,0,0,0,0,0,0,0,0,0,69,0,0,105,3,0,0,0,0,0,0,0,0,39,253,155,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,147,253,0,253,0,0,0,0,0,0,0,0,0,0,0,3,0,56,0,253,0,7,0,248,253,0,253,0,0,0,0,0,0,0,0,0,69,0,0,0,119,0,0,0,0,0,0,0,4,0,183,0,0,0,35,156,0,0,129,0,75,0,0,0,0,0,0,253,253,0,253,253,0,0,0,0,0,0,0,0,0,0,163,253,0,0
0,0,0,0,0,0,0,0,226,0,0,0,0,254,105,0,0,0,0,0,0,0,0,106,0,0,125,103,0,0,0,38,0,0,0,0,254,0,251,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,169,0,0,0,0,254,0,0,39,0,0,3,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,2,0,0,254,0,254,0,0,0,0,253,0,0,0,0,37,0,0,0,191,0,188,0,0,0,0,0,0,67,0,0,0,0,236,226,0,254,61,0,0,0,0,0,0,0,0,252,68,213,250,0,0,0,0,0,0,0,0,0,0,0,254,254,0,0
0,0,0,0,253,0,78,0,90,0,0,127,0,253,0,0,0,0,0,0,0,0,0,253,0,0,253,29,0,0,0,253,0,0,0,0,249,253,0,0,0,0,0,0,0,0,0,0,253,0,0,0,11,0,0,0,0,0,0,0,0,0,0,253,0,250,253,0,0,253,0,0,0,0,0,0,0,0,0,0,203,0,244,0,253,0,205,0,243,253,0,253,0,0,0,0,0,0,173,0,0,253,0,0,0,254,0,85,0,0,0,0,0,0,253,160,0,0,0,0,253,253,0,253,0,253,0,0,0,0,0,0,157,253,0,253,251,0,0,0,0,0,0,0,0,0,0,253,253,0,0
0,0,0,0,253,0,0,0,0,83,0,253,0,253,12,0,0,0,0,0,0,0,0,0,0,0,253,65,0,0,0,253,0,0,0,0,253,253,252,11,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,253,0,3,49,0,0,0,0,0,0,0,0,0,0,0,52,0,253,0,0,0,198,0,0,0,194,253,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,104,0,0,0,0,0,253,49,253,0,0,0,253,0,253,97,52,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,182,0,0,0,0,0,0,253,0,253,0
0,0,0,0,0,0,0,0,0,10,0,36,0,0,0,0,0,0,0,0,25,0,0,213,0,0,0,240,0,0,0,0,0,0,0,0,197,0,233,215,0,0,0,0,0,0,30,0,0,253,0,0,0,0,0,21,0,0,62,174,0,0,0,229,0,253,0,0,0,0,253,1,0,0,0,0,0,0,253,0,253,0,254,0,253,185,253,177,0,26,0,253,0,0,0,0,253,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,233,0,0,253,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,253,76,253,0
0,0,0,0,176,0,148,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,254,0,0,0,0,50,250,65,79,0,0,0,0,0,0,0,0,7,0,0,0,254,0,0,0,0,0,0,0,0,0,0,60,0,0,39,0,59,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,238,254,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,12,0,254,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,96,0,0,0,0,0,0,254,0,254,0
0,0,0,0,255,0,255,0,0,255,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,255,0,0,0,0,0,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,255,0,0,255,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,255,255,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,255,0,0,0,255,0,255,64,255,0,0,0,0,0,0,0,0,0,64,0,128,0,0,0,0,255,0,0,0,0,0,0,255,0,255,0
0,0,0,0,205,0,0,0,0,7,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,74,216,135,254,0,0,0,0,0,0,0,0,0,0,0,0,254,0,254,0,0,0,0,0,0,0,0,254,0,0,16,0,253,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,141,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,70,0,0,0,0,0,0,255,0,0,1
0,0,0,0,221,0,26,0,24,67,0,137,0,136,0,0,0,0,0,0,252,0,0,29,0,0,252,253,0,0,0,209,0,0,0,0,108,0,252,239,0,0,0,0,252,0,0,0,11,0,0,0,0,0,0,0,0,13,253,253,0,0,0,255,0,252,0,0,0,0,249,0,0,0,0,0,0,0,252,0,178,0,252,0,252,0,252,0,0,84,0,253,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,234,0,0,0,252,9,0,252,0,0,0,0,0,0,0,0,0,252,0,252,0,0,0,0,0,0,0,0,0,0,0,0,47,252,252,0
0,0,0,0,64,0,191,0,0,64,0,255,0,0,0,0,0,0,0,0,0,0,0,255,128,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,0,0,255,0,191,255,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,191,0,255,0,0,0,255,191,0,255,0,0,0,0,0,0,128,0,0,255,0,0,0,255,0,0,0,0,0,0,0,0,255,255,0,0,0,0,255,0,0,0,0,255,0,0,0,0,0,0,0,191,0,0,64,0,0,0,255,0,0,0,0,0,0,0,255,128,0
0,0,0,0,80,0,16,0,0,40,0,113,0,86,0,0,0,0,0,0,0,0,0,0,30,0,26,0,0,0,0,0,0,0,0,0,135,243,0,254,0,0,0,0,0,0,0,0,173,0,0,0,254,0,254,0,0,0,0,0,0,0,0,224,0,0,161,0,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,254,0,0,0,0,0,0,235,0,0,1
0,0,0,0,229,0,253,0,253,251,0,0,0,253,255,0,0,0,0,0,31,0,0,173,0,0,251,241,0,0,0,173,0,0,0,0,251,63,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,251,0,0,253,0,0,0,0,0,0,0,0,0,251,0,251,0,253,0,152,0,251,0,0,253,0,251,0,0,0,0,24,0,0,0,0,231,0,0,0,253,0,253,0,0,0,0,0,0,0,70,0,0,0,251,251,0,64,253,0,67,0,0,0,0,0,0,251,251,253,234,32,0,0,0,0,0,0,0,0,0,0,253,251,0,0
0,0,0,0,151,0,254,0,0,254,0,242,0,213,0,0,0,0,0,0,3,0,0,0,5,0,254,0,0,0,0,254,0,0,0,0,254,237,11,116,0,0,0,0,0,0,0,0,235,0,0,0,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,92,70,0,0,0,0,0,0,0,0,49,0,254,0,0,0,0,0,0,0,25,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,198,0,0,0,0,0,254,0,154,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,170,0,0,0,0,0,0,254,0,254,0
